,X0,X1,X2,X3,X4,T,y,tau,b,e
2786,0.70218883,0.117923755,0.569137295,0.976477842,0.245544418,0,0.334732348,0.410056292,1.36602464,0.257214659
2787,0.118986077,0.311051149,0.79287469,0.20261529,0.886974393,0,2.033454073,0.215018613,0.933664563,0.116010908
2788,0.963491753,0.607274664,0.843658019,0.798782659,0.766406965,1,2.728658309,0.785383208,2.382658855,0.9
2789,0.804845141,0.697316663,0.143176617,0.253966855,0.62408056,1,1.544749793,0.751080902,1.802207679,0.9
2790,0.712434681,0.776061731,0.631576302,0.107186874,0.100927233,1,2.425312602,0.744248206,1.178500778,0.9
2791,0.787345374,0.176052891,0.202554571,0.515784235,0.722214727,1,2.364060287,0.481699132,1.475675814,0.421836649
2792,0.557308965,0.370294656,0.675762167,0.527596581,0.915332727,1,3.851024644,0.46380181,1.650900427,0.603852804
2793,0.18523236,0.735455483,0.339441543,0.868802805,0.442319948,1,2.885146552,0.460343922,1.556554342,0.415033528
2794,0.227400012,0.758882766,0.516719037,0.662126906,0.815601307,1,1.849405368,0.493141389,1.586460765,0.515974152
2795,0.616283186,0.793683497,0.521824758,0.510310901,0.947896847,1,2.069531541,0.704983342,1.984629348,0.9
2796,0.547651369,0.841159678,0.578966338,0.438237108,0.419197242,1,2.795821318,0.694405523,1.652680406,0.9
2797,0.750680098,0.898016996,0.980095512,0.897549135,0.909959585,1,2.36778601,0.824348547,2.667588036,0.854075707
2798,0.813332989,0.740471852,0.290372095,0.566727324,0.048365109,1,0.713576083,0.776902421,1.627645875,0.9
2799,0.553500563,0.390701535,0.949730777,0.015356075,0.029651606,1,-0.700514754,0.472101049,1.063008593,0.628311173
2800,0.325272815,0.786414416,0.9641935,0.897409771,0.743458789,1,1.363239742,0.555843616,2.419961747,0.719871371
2801,0.721802554,0.047555143,0.909889823,0.084221834,0.006652262,0,1.161638131,0.384678849,0.53119492,0.10762762
2802,0.120273379,0.332801678,0.350986621,0.388130632,0.212324113,0,1.017217362,0.226537529,0.664120618,0.125417955
2803,0.224865604,0.165406551,0.238073106,0.431831685,0.348565335,0,1.875632951,0.195136078,0.859909189,0.116583441
2804,0.826596627,0.705920674,0.356541147,0.398737338,0.328274782,1,1.84692652,0.766258651,1.5698163,0.9
2805,0.4618963,0.164812558,0.999775388,0.029377373,0.386288748,1,0.151689701,0.313354429,0.958957162,0.236884538
2806,0.660653398,0.629824586,0.095536788,0.976054107,0.684652234,1,-0.136361891,0.645238992,2.611021265,0.9
2807,0.156600093,0.493465443,0.16821039,0.626168689,0.774639603,1,2.214562778,0.325032768,1.474051459,0.240394279
2808,0.93860551,0.615155713,0.197870654,0.357706016,0.938018626,1,2.810417893,0.776880612,1.97987044,0.9
2809,0.404835911,0.24790823,0.62017939,0.866605808,0.764594135,0,2.202714504,0.326372071,1.587887897,0.31009885
2810,0.421591818,0.130333512,0.542585184,0.91518322,0.154091796,0,-1.12797447,0.275962665,1.167622865,0.171766751
2811,0.420675504,0.664398919,0.02045635,0.445765877,0.21600382,1,1.94889135,0.542537211,1.783195717,0.769503706
2812,0.237552829,0.786982494,0.22068397,0.642422152,0.934453067,1,1.785773219,0.512267661,1.819816088,0.554132513
2813,0.964197681,0.657322068,0.016517475,0.370079174,0.927717194,1,0.725538495,0.810759874,2.214411497,0.9
2814,0.213815649,0.847856662,0.821748521,0.385527467,0.110587156,1,1.743219016,0.530836156,1.187096253,0.539230986
2815,0.404447475,0.169517331,0.551155102,0.999749442,0.662633393,0,1.892147048,0.286982403,1.550028537,0.21372871
2816,0.046866768,0.402559232,0.999664008,0.232912721,0.861337431,0,1.876130078,0.224713,1.222146308,0.1
2817,0.425604384,0.19790993,0.319819239,0.247518041,0.723546056,0,0.661037314,0.311757157,0.935764318,0.261543035
2818,0.52898996,0.854027044,0.770418156,0.046236565,0.336055131,1,1.195087888,0.691508502,1.349059849,0.9
2819,0.63804807,0.224533338,0.058906047,0.371291605,0.056498537,0,1.147803812,0.431290704,1.223700957,0.435032333
2820,0.208238029,0.917597076,0.091581473,0.944566112,0.493036167,1,0.623518256,0.562917552,2.089578323,0.564882742
2821,0.852909873,0.772426712,0.700508947,0.567272091,0.642209813,1,1.907992501,0.812668293,1.846885704,0.878101031
2822,0.860798943,0.912731293,0.86408472,0.500161466,0.283924058,1,3.186998548,0.886765118,1.530817458,0.623578597
2823,0.78600395,0.461575849,0.658702956,0.799447562,0.223307653,1,3.734497433,0.623789899,1.870012571,0.9
2824,0.960671448,0.607442827,0.448526497,0.571850045,0.16491659,1,2.142369192,0.784057138,1.625354383,0.9
2825,0.563598826,0.67165662,0.757110007,0.338019182,0.621471424,1,2.005415139,0.617627723,1.709049943,0.9
2826,0.844037971,0.424061715,0.760506887,0.261981206,0.163994968,1,1.89126169,0.634049843,1.381737541,0.9
2827,0.451122636,0.741162515,0.414271336,0.31864169,0.517532633,1,1.915649585,0.596142576,1.459732877,0.867626063
2828,0.481847538,0.154335601,0.799676847,0.059143384,0.353726457,0,-2.770884781,0.318091569,0.647127904,0.231508866
2829,0.226176159,0.965760725,0.558576201,0.8617721,0.415890237,1,1.571733487,0.595968442,1.710200397,0.633620835
2830,0.95531523,0.885253611,0.208557311,0.428198362,0.927349548,0,-0.816250723,0.920284421,1.527746404,0.465995585
2831,0.051281023,0.186604864,0.519074233,0.772005678,0.465215002,0,1.524222223,0.118942943,1.03539911,0.1
2832,0.790419972,0.2194107,0.182267911,0.827353414,0.729104901,1,2.04515612,0.504915336,1.912090837,0.518277612
2833,0.230918357,0.140192467,0.148819743,0.108567442,0.70839781,0,0.191835939,0.185555412,0.81094908,0.101527588
2834,0.315604171,0.728402741,0.430363246,0.50416704,0.105997621,1,0.74435271,0.522003456,1.227909807,0.661045402
2835,0.816049577,0.894586444,0.030915947,0.521553959,0.29505952,0,1.226465324,0.855318011,1.859218618,0.750055202
2836,0.087425913,0.69122398,0.107604692,0.270384522,0.261636355,0,-1.50140206,0.389324946,0.897861693,0.188710838
2837,0.789025485,0.636262274,0.760673403,0.547861085,0.642459081,1,3.578605951,0.712643879,2.004971593,0.9
2838,0.634820662,0.981372077,0.906704159,0.590006406,0.043829952,1,2.900436349,0.808096369,1.869009277,0.9
2839,0.712951088,0.012644114,0.549174984,0.254688848,0.956702844,0,1.053537681,0.362797601,0.766193154,0.1
2840,0.668302293,0.645958956,0.914987801,0.727534928,0.467842903,1,0.822156024,0.657130625,2.282951232,0.9
2841,0.637024467,0.455037861,0.07964265,0.89389533,0.129052633,1,0.576434174,0.546031164,2.101727366,0.789905115
2842,0.840279542,0.454728068,0.963859396,0.756753347,0.939577657,1,3.681761164,0.647503805,2.589056646,0.9
2843,0.033318225,0.600058799,0.370673735,0.356326271,0.285322577,0,-1.982189236,0.316688512,0.595206365,0.1
2844,0.600031902,0.118303044,0.761399955,0.719827166,0.949624109,0,1.557481554,0.359167473,1.552463069,0.221163975
2845,0.779912223,0.609875342,0.899395809,0.451198626,0.466611843,1,4.44623286,0.694893782,2.00061386,0.9
2846,0.27889897,0.205342948,0.968252774,0.118146294,0.517451743,0,0.995983473,0.242120959,0.994343183,0.178949696
2847,0.227400267,0.753513344,0.61554417,0.319435496,0.55838629,0,0.263311334,0.490456805,1.138014582,0.51268503
2848,0.030475761,0.183787711,0.293440752,0.216760275,0.102666256,0,2.71363344,0.107131736,0.371022223,0.1
2849,0.522226681,0.803500881,0.473656811,0.830231245,0.230800192,1,2.658379921,0.662863781,1.915296687,0.9
2850,0.680102229,0.885713191,0.617920102,0.652455507,0.248406994,1,1.543817866,0.78290771,1.753193194,0.9
2851,0.779024479,0.67798788,0.772488883,0.305578525,0.695984758,0,1.566247609,0.72850618,1.798158069,0.9
2852,0.874359916,0.801771985,0.781026863,0.790110786,0.816049998,1,2.583221327,0.838065951,2.163185249,0.807097269
2853,0.960649876,0.758865023,0.055367994,0.812285858,0.278590819,1,2.581854902,0.859757449,2.099154016,0.752177506
2854,0.345505094,0.853509413,0.679081612,0.275270031,0.324225636,0,3.175888138,0.599507254,1.301003908,0.799480611
2855,0.811921356,0.49213351,0.720186991,0.670779705,0.884697877,1,2.890922578,0.652027433,2.160735081,0.9
2856,0.141485996,0.46001489,0.128809991,0.438609395,0.749996432,0,1.543047705,0.300750443,1.292222478,0.20305082
2857,0.743968476,0.89338876,0.127217014,0.490449978,0.133028444,1,1.583142851,0.818678618,1.704069508,0.869170999
2858,0.209533164,0.579155355,0.642078098,0.431184557,0.31252997,0,0.230453153,0.394344259,0.999893038,0.372071124
2859,0.525620006,0.608280412,0.165887766,0.398823947,0.698751075,1,3.186511992,0.566950209,1.815325055,0.8438636
2860,0.867739132,0.612565104,0.965970931,0.587877099,0.193960161,1,3.479621544,0.740152118,2.114207924,0.9
2861,0.72296689,0.437946968,0.921227201,0.933279827,0.350655343,1,2.288384713,0.580456929,2.302064899,0.838592692
2862,0.296199031,0.698841232,0.83042554,0.676170949,0.535732711,1,0.107523969,0.497520131,1.767822524,0.605423145
2863,0.738658781,0.518859386,0.59151263,0.151488367,0.916537535,1,0.623769386,0.628759083,1.560004144,0.9
2864,0.868598586,0.051206003,0.953702626,0.399192969,0.016555869,0,1.901128428,0.459902295,0.958438869,0.139275819
2865,0.206347932,0.725052281,0.609606006,0.433146229,0.445959258,1,0.94699431,0.465700106,1.133059802,0.45290699
2866,0.174641004,0.051340205,0.897845144,0.44422661,0.104707607,0,1.412127746,0.112990604,0.841306055,0.1
2867,0.478809941,0.207769793,0.389975788,0.414416198,0.689171025,1,1.70045958,0.343289867,1.090681978,0.307469614
2868,0.786696658,0.78772928,0.894409975,0.532613935,0.894365978,1,1.630931096,0.787212969,2.221033796,0.9
2869,0.976496664,0.469265592,0.450621434,0.547110996,0.021474668,1,1.594019666,0.722881128,1.554129836,0.9
2870,0.453911718,0.704209065,0.70157226,0.091354739,0.942732034,1,3.095317922,0.579060392,1.487719638,0.843736129
2871,0.881228456,0.827674809,0.825876547,0.582715577,0.699364473,1,1.997280449,0.854451633,1.8962061,0.751417238
2872,0.504371846,0.907436787,0.371195049,0.601572507,0.152722011,1,3.427876375,0.705904317,1.702292129,0.9
2873,0.358713419,0.177661718,0.547512232,0.422934692,0.631821915,0,1.94172109,0.268187568,0.942238139,0.198877665
2874,0.030795797,0.782726538,0.611281437,0.558799486,0.251101113,0,0.666270743,0.406761167,0.784771912,0.1
2875,0.332735585,0.465988528,0.788602225,0.082127261,0.099005074,0,-0.792260698,0.399362057,0.766283598,0.468071311
2876,0.926767864,0.950305697,0.918305405,0.822848118,0.286305725,0,3.748572894,0.938536781,1.682001417,0.366041612
2877,0.408326133,0.82285557,0.078426089,0.30644198,0.417191882,1,2.99790268,0.615590851,1.740660635,0.870173589
2878,0.998749383,0.639126958,0.583779513,0.11263019,0.349416892,1,0.71863167,0.818938171,1.208428174,0.9
2879,0.975643935,0.413718298,0.662724755,0.614145748,0.742156286,1,1.917074786,0.694681117,1.992712209,0.9
2880,0.821918077,0.084724248,0.661412343,0.111900968,0.625456426,1,-0.514693074,0.453321163,0.693765369,0.217028299
2881,0.730972761,0.138023657,0.75702051,0.271345676,0.877810208,1,2.496145057,0.434498209,1.154049398,0.311679532
2882,0.4904701,0.999163177,0.756271664,0.651481838,0.879473854,0,1.124394542,0.744816639,2.222081527,0.9
2883,0.923870961,0.781492155,0.221991827,0.266500612,0.309879614,1,1.150979452,0.852681558,1.342514735,0.766497228
2884,0.093239607,0.897618777,0.293534376,0.681172965,0.489169863,0,1.730178926,0.495429192,1.270926196,0.259912192
2885,0.887018935,0.838333824,0.907474564,0.264273254,0.58013616,0,1.453000795,0.86267638,1.607553377,0.721141004
2886,0.872463701,0.12858856,0.704128845,0.040577064,0.606271929,1,0.761289206,0.50052613,0.772250006,0.345199807
2887,0.781410537,0.900129492,0.379328138,0.34549201,0.184634947,1,0.635509146,0.840770015,1.269680415,0.802747534
2888,0.325649379,0.967028218,0.333078363,0.284707044,0.176397733,1,1.572036327,0.646338798,1.264287362,0.835655785
2889,0.121073519,0.89421838,0.36696521,0.443357983,0.432874716,1,-0.150670449,0.50764595,1.028799795,0.333607944
2890,0.367899262,0.016775389,0.653812378,0.84295036,0.051747932,0,0.566199639,0.192337325,0.935528426,0.1
2891,0.617246567,0.60774035,0.958799497,0.154691078,0.732872641,1,3.21199821,0.612493458,1.866151871,0.9
2892,0.354842798,0.696645389,0.987129898,0.214574792,0.026183313,1,0.989875965,0.525744094,1.403116092,0.70085857
2893,0.94903352,0.017939644,0.669670924,0.474183069,0.19468462,0,0.163344812,0.483486582,0.682562955,0.1
2894,0.882263511,0.820916733,0.731539336,0.685072674,0.274107277,1,2.62048493,0.851590122,1.691251046,0.761903804
2895,0.888354938,0.054616776,0.16907783,0.518103507,0.824958254,0,-0.160737083,0.471485857,1.301439229,0.151837629
2896,0.491360743,0.525632585,0.765319397,0.856818271,0.228908005,1,0.569775138,0.508496664,1.837309721,0.725248682
2897,0.720536755,0.402672216,0.898341249,0.757426123,0.791914539,0,2.971749259,0.561604485,2.261159654,0.79042476
2898,0.83105442,0.062472294,0.950010966,0.484036712,0.429704991,0,1.789583306,0.446763357,1.26629154,0.162382594
2899,0.974923477,0.70973226,0.279239937,0.270090615,0.593847337,1,0.49613226,0.842327868,1.48813335,0.823649055
2900,0.877271655,0.786061803,0.538369561,0.998197983,0.114574206,1,1.722300048,0.831666729,1.886233873,0.82780434
2901,0.603989637,0.810266804,0.428031887,0.579423912,0.785461278,0,1.426160485,0.707128221,1.981958189,0.9
2902,0.651751047,0.658195252,0.343225719,0.993398567,0.722157317,1,3.777261627,0.654973149,2.378845919,0.9
2903,0.92352339,0.679836301,0.731698229,0.437515105,0.001335994,1,1.962631733,0.801679846,1.465973895,0.9
2904,0.221222649,0.908750549,0.261209784,0.396960721,0.959313641,0,2.527718776,0.564986599,1.581074828,0.590415752
2905,0.08714505,0.618806142,0.510515879,0.853560411,0.56926126,1,3.041026947,0.352975596,1.307016175,0.168603967
2906,0.813449182,0.040267411,0.733295765,0.648198903,0.142074489,0,1.695180851,0.426858297,0.930812871,0.102722896
2907,0.460253947,0.447834556,0.800853023,0.551641794,0.545703383,0,2.566509016,0.454044251,1.60874287,0.603224302
2908,0.682206289,0.268042104,0.256487352,0.651523768,0.487287142,1,3.810115982,0.475124196,1.557155495,0.543391336
2909,0.793372263,0.025554575,0.743756325,0.772037061,0.335778837,0,0.966617131,0.409463419,1.122411279,0.1
2910,0.365543779,0.105835184,0.645820778,0.198135895,0.996654507,0,2.028709239,0.235689481,0.860231567,0.12124102
2911,0.226277109,0.66960179,0.966726027,0.986918571,0.624633283,0,0.853689072,0.44793945,2.193129235,0.458227655
2912,0.597821599,0.810353766,0.207346322,0.919758812,0.904137846,1,2.921812328,0.704087682,2.541926612,0.9
2913,0.643259823,0.199290875,0.107609252,0.058335338,0.582253933,1,0.11447653,0.421275349,1.049342988,0.391939686
2914,0.918985578,0.450099617,0.430094527,0.715028778,0.43379757,0,0.903812641,0.684542598,1.905118154,0.9
2915,0.629067591,0.768529019,0.568637584,0.509473282,0.956276924,1,2.424051627,0.698798305,1.995683723,0.9
2916,0.882168188,0.35111247,0.343441719,0.645195162,0.14750188,1,0.628063555,0.616640329,1.594588718,0.826621625
2917,0.846419784,0.728907995,0.681057398,0.470027355,0.660581835,1,2.651884205,0.78766389,1.799129193,0.9
2918,0.004672531,0.941784292,0.017937553,0.087320323,0.991887668,0,-0.245352475,0.473228412,1.061856753,0.1
2919,0.678249293,0.734349315,0.641145651,0.80287451,0.476038383,0,1.093672905,0.706299304,2.080719545,0.9
2920,0.021766782,0.962970215,0.687165897,0.015265546,0.911705596,0,2.092688927,0.492368498,0.606983087,0.1
2921,0.662947842,0.166651201,0.718503327,0.788041191,0.208385123,0,1.062314704,0.414799521,1.327880623,0.340159463
2922,0.410784563,0.061835146,0.757461043,0.996090407,0.564494798,0,2.209798319,0.236309854,1.490624871,0.1
2923,0.755979974,0.879764324,0.321224506,0.689363372,0.474592958,1,1.45687575,0.817872149,1.859081614,0.868500408
2924,0.511201058,0.323920726,0.274260789,0.88421665,0.224264192,1,2.996701835,0.417560892,1.595329221,0.497064092
2925,0.585397982,0.060577272,0.139049738,0.906517274,0.365137021,0,1.858006942,0.322987627,1.46083223,0.111176261
2926,0.319926874,0.662690256,0.23942579,0.63267428,0.874906478,1,4.235325367,0.491308565,1.823815654,0.617890297
2927,0.67640495,0.74350518,0.069855927,0.630433772,0.780934691,1,2.714770582,0.709955065,2.39090716,0.9
2928,0.26745947,0.341228245,0.208763318,0.712230246,0.085249747,0,1.149703503,0.304343857,1.207297112,0.282804383
2929,0.704557384,0.114475091,0.044580558,0.170011204,0.827192607,0,-0.240508091,0.409516237,1.249101481,0.250680236
2930,0.92068616,0.472945194,0.861290369,0.504423805,0.785210065,1,2.044412049,0.696815677,2.137588749,0.9
2931,0.480341136,0.783759982,0.375944945,0.770426948,0.55295468,1,2.517692954,0.632050559,2.003323129,0.9
2932,0.52638641,0.857633468,0.977731895,0.026649954,0.836196512,1,3.500581652,0.692009939,1.889592813,0.9
2933,0.683298664,0.359905975,0.835603508,0.018540124,0.017005166,1,0.44139307,0.52160232,0.950294959,0.697992824
2934,0.784400337,0.211307628,0.278468888,0.637999437,0.873115042,0,1.059894332,0.497853982,1.670212366,0.497503341
2935,0.877803614,0.989831234,0.375690957,0.139631599,0.849752717,0,-0.473197799,0.933817424,0.995795442,0.400382008
2936,0.724417251,0.570207247,0.940178981,0.313296062,0.6768996,1,2.380330519,0.647312249,2.002198974,0.9
2937,0.501584946,0.837294039,0.700067213,0.419706125,0.142859107,1,2.200653622,0.669439493,1.53975237,0.9
2938,0.667414189,0.562121204,0.748008192,0.888308296,0.48602907,1,1.220874419,0.614767697,2.178419938,0.9
2939,0.94523166,0.74551187,0.967647958,0.6202961,0.38494189,1,3.060684435,0.845371765,2.050441453,0.800285183
2940,0.585720352,0.661787817,0.498742564,0.876535426,0.002489669,1,1.037133561,0.623754085,1.816107992,0.9
2941,0.723736059,0.316106645,0.230086545,0.378305932,0.790068402,1,2.007421755,0.519921352,1.577473456,0.658426777
2942,0.481307666,0.006235322,0.830858071,0.578443517,0.507141605,0,2.58649486,0.243771494,1.060376566,0.1
2943,0.60772582,0.304524219,0.307243082,0.481558559,0.176125196,1,2.368133369,0.45612502,1.193130955,0.549199338
2944,0.823570009,0.980578267,0.491189677,0.626069547,0.615486877,1,2.162661901,0.902074138,1.502336617,0.568368388
2945,0.3852897,0.11949196,0.170875437,0.464054094,0.802077057,0,2.552775597,0.25239083,1.22587067,0.144132093
2946,0.848419602,0.704769091,0.092534511,0.854051664,0.577098774,1,3.699600407,0.776594347,2.427693829,0.9
2947,0.884034155,0.815587397,0.546137317,0.945858943,0.857222976,0,0.025120432,0.849810776,2.147220348,0.768492613
2948,0.952784137,0.627017498,0.122338281,0.04344573,0.651883869,1,2.26245014,0.789900817,1.608181604,0.9
2949,0.968222724,0.173895198,0.903366599,0.546076246,0.938219266,1,3.188062631,0.571058961,1.845220235,0.504625129
2950,0.130838146,0.625467251,0.977331317,0.919512316,0.562354129,0,2.282152233,0.378152698,1.910649112,0.254269359
2951,0.376772449,0.645776003,0.151931423,0.778468882,0.230087511,1,2.414823301,0.511274226,1.827907745,0.692091639
2952,0.397961919,0.46364682,0.097678598,0.54260866,0.622037407,0,-0.024401487,0.43080437,1.725097859,0.547745474
2953,0.361711628,0.109245617,0.494714442,0.22585396,0.01394638,0,-0.033538022,0.235478623,0.356705734,0.123822709
2954,0.960081348,0.270225823,0.991321878,0.58686717,0.598028809,1,2.379036708,0.615153586,2.096436487,0.727760537
2955,0.390957572,0.451787533,0.302859053,0.194877316,0.418943731,1,1.552638005,0.421372552,1.008935529,0.526857242
2956,0.550993001,0.437985854,0.337568025,0.280599,0.206180106,1,0.956519222,0.494489428,1.124037806,0.687580461
2957,0.006093849,0.176780708,0.380047352,0.255163747,0.577170009,0,0.196263777,0.091437279,0.575910379,0.1
2958,0.189784898,0.608575697,0.913273054,0.934013967,0.275596546,0,2.42437886,0.399180298,1.7683408,0.354939326
2959,0.261253375,0.866689522,0.864808886,0.085396986,0.067177675,0,0.883521746,0.563971448,1.038003899,0.65284703
2960,0.191926006,0.959838979,0.142715092,0.185647804,0.484814095,0,0.550778027,0.575882493,1.230327839,0.546967977
2961,0.219189149,0.358166098,0.433689583,0.587658714,0.83876657,1,1.99164273,0.288677624,1.259977597,0.244141454
2962,0.163431562,0.034658369,0.474995455,0.194713024,0.692311122,0,0.997226282,0.099044965,0.559912934,0.1
2963,0.546923941,0.214362438,0.602284736,0.892760048,0.040176215,0,2.707502084,0.38064319,1.293821255,0.360048765
2964,0.035289025,0.303431959,0.650126974,0.67386854,0.709338762,0,1.081886314,0.169360492,1.107247396,0.1
2965,0.579185776,0.126901134,0.096999785,0.477761372,0.804646509,0,0.847595965,0.353043455,1.433761533,0.228858561
2966,0.110216503,0.333728055,0.300475095,0.01985715,0.860844097,0,0.859978338,0.221972279,0.645197706,0.115298131
2967,0.085893697,0.90130069,0.708183691,0.529017961,0.079713189,0,-1.746974439,0.493597194,0.896374544,0.24081909
2968,0.654519999,0.497442223,0.795339158,0.783230373,0.116398818,1,4.018965077,0.575981111,1.869480653,0.853600434
2969,0.195562433,0.15625768,0.036056554,0.327846045,0.856674015,0,0.148317503,0.175910056,1.282523905,0.1
2970,0.784117333,0.896146889,0.299640165,0.269410904,0.602931278,1,2.422213552,0.840132111,1.455196162,0.804031492
2971,0.192679535,0.156542757,0.096519484,0.587527012,0.561087127,0,2.703270593,0.174611146,1.288280442,0.1
2972,0.969749261,0.112247765,0.406203503,0.852513426,0.962169969,0,3.016065544,0.540998513,1.686536924,0.335342947
2973,0.99803772,0.207921287,0.122636898,0.093884526,0.095250364,0,0.349075002,0.602979504,1.033031063,0.606715534
2974,0.237676731,0.447024786,0.661975309,0.327285403,0.457538094,0,1.73442799,0.342350759,0.936148883,0.327622433
2975,0.275707835,0.555762089,0.779136312,0.105783782,0.458328328,0,0.658744202,0.415734962,0.953784754,0.463002647
2976,0.60576645,0.658292453,0.679398118,0.679431054,0.473694912,1,2.337546119,0.632029451,1.930502664,0.9
2977,0.090195696,0.982514691,0.563491248,0.179939183,0.380729316,1,0.90107798,0.536355194,0.653187121,0.274821003
2978,0.644497241,0.511486426,0.846893599,0.720404725,0.213563648,1,2.389513412,0.577991834,1.928041221,0.860184335
2979,0.304519743,0.081512132,0.576021943,0.132642282,0.323705824,0,1.2295662,0.193015938,0.383955638,0.1
2980,0.059917801,0.927611468,0.378124096,0.466861072,0.685608989,0,2.453179422,0.493764635,1.013098204,0.173725166
2981,0.557090215,0.43738072,0.271777113,0.227371372,0.806308914,0,1.009478315,0.497235467,1.427581896,0.692884695
2982,0.248430465,0.097078597,0.95102112,0.019270089,0.618793099,1,0.735155889,0.172754531,0.811200943,0.1
2983,0.445092983,0.694503915,0.023963609,0.776736616,0.643215114,0,3.288652433,0.569798449,2.37708685,0.825521385
2984,0.656433854,0.293223906,0.689502573,0.009431871,0.193717325,1,-0.673848558,0.47482888,0.74662857,0.568515586
2985,0.078661706,0.477467735,0.186930344,0.263206925,0.202217426,0,1.723884863,0.27806472,0.678060533,0.117719675
2986,0.255251354,0.828548828,0.724162512,0.708692056,0.846489306,1,2.354688866,0.541900091,1.849028965,0.616594593
2987,0.687068823,0.97445328,0.235341081,0.560354882,0.828089311,1,2.105302587,0.830761051,1.976002523,0.861514298
2988,0.930233509,0.552035752,0.031156221,0.961444661,0.833479208,0,1.9214534,0.741134631,2.816911057,0.9
2989,0.808940719,0.843159684,0.666506988,0.477490315,0.536650498,1,2.409866599,0.826050202,1.642096741,0.840832023
2990,0.041452968,0.164193409,0.00572643,0.570304607,0.168701286,0,2.687907919,0.102823188,1.16464898,0.1
2991,0.990361698,0.182231686,0.805498121,0.341710854,0.359307353,1,1.440571756,0.586296692,1.245109635,0.5370869
2992,0.084511456,0.389264525,0.273934659,0.485626351,0.472278473,0,-0.440623275,0.236887991,0.927142732,0.103166068
2993,0.953548515,0.402527913,0.957907639,0.129267288,0.939855332,1,2.036404578,0.678038214,1.952692107,0.9
2994,0.956895479,0.119101159,0.112848046,0.607851763,0.042655665,0,2.998590352,0.537998319,1.27939115,0.350438283
2995,0.968302783,0.015728265,0.578217418,0.694828879,0.669223717,0,0.376048478,0.492015524,1.089503999,0.1
2996,0.757755988,0.106719041,0.650893982,0.514006306,0.785722996,1,2.341605105,0.432237515,1.203732919,0.251327128
2997,0.500118331,0.610367431,0.508678792,0.80967415,0.859765283,1,2.231082626,0.555242881,2.058319226,0.818611792
2998,0.871812747,0.917488431,0.079451219,0.863097583,0.17092493,0,2.918756522,0.894650589,1.890377608,0.588095007
2999,0.359793002,0.617761159,0.568457287,0.44591593,0.55552023,1,3.99973439,0.48877708,1.375942145,0.6428933
3000,0.184123361,0.871340241,0.79309029,0.325954159,0.963593131,0,1.957233665,0.527731801,1.462502847,0.482948286
3001,0.379781981,0.332704563,0.856958666,0.239247249,0.821801951,0,1.387963559,0.356243272,1.291600554,0.386613351
3002,0.690801482,0.420869435,0.930259642,0.244518848,0.822068792,1,0.997822007,0.555835458,1.817372393,0.79157243
3003,0.280546178,0.314022134,0.997194194,0.235600602,0.754884673,1,1.822519236,0.297284156,1.380694302,0.273247231
3004,0.694107237,0.022485397,0.554226446,0.149489801,0.056361097,0,0.821043606,0.358296317,0.232563425,0.1
3005,0.089563127,0.16562618,0.33690617,0.458158852,0.57643401,0,1.038512449,0.127594653,0.846160566,0.1
3006,0.165127573,0.463579217,0.262975672,0.049938878,0.060356939,0,2.482039503,0.314353395,0.430655032,0.238176621
3007,0.11817874,0.298269526,0.655712737,0.818276962,0.913990392,1,2.15142084,0.208224133,1.434277245,0.110512174
3008,0.051048224,0.427420654,0.5268357,0.670347506,0.810951278,0,1.767077034,0.239234439,1.145756403,0.1
3009,0.25845889,0.803528807,0.618019746,0.559558626,0.269761506,0,1.63153899,0.530993848,1.329426395,0.607129695
3010,0.681498805,0.590322667,0.262731519,0.548421521,0.197733712,1,1.311562091,0.635910736,1.713149542,0.9
3011,0.136846961,0.580781499,0.667795621,0.153920839,0.595698813,0,1.565319821,0.35881423,0.755182706,0.24710172
3012,0.310488137,0.368250211,0.792382851,0.722875419,0.828945356,0,2.086661978,0.339369174,1.659850171,0.351526611
3013,0.028888232,0.827793169,0.082922681,0.61033637,0.659414081,0,1.017429394,0.4283407,1.363006157,0.1
3014,0.845391294,0.178675972,0.912958418,0.72469118,0.940004741,0,2.878485689,0.512033633,1.992693129,0.456930269
3015,0.381293318,0.731633512,0.261368483,0.609734374,0.066041931,0,-0.331993752,0.556463415,1.525085859,0.768440518
3016,0.798620121,0.189924944,0.273979693,0.633463109,0.449056611,0,1.758052434,0.494272532,1.418842637,0.458680864
3017,0.237502783,0.232808905,0.661782778,0.011653643,0.249225997,0,-0.270637162,0.235155844,0.361449049,0.172835073
3018,0.904279711,0.638301971,0.104574501,0.734774999,0.262943567,1,2.660845803,0.771290841,2.149700026,0.9
3019,0.010301097,0.657005344,0.783472211,0.111796864,0.332586062,0,0.4012736,0.33365322,0.46006319,0.1
3020,0.031033567,0.953735639,0.05630534,0.53082382,0.439437635,0,2.476714144,0.492384603,1.237122895,0.1
3021,0.738688201,0.307633506,0.04111596,0.118617427,0.447269441,1,1.342068072,0.523160853,1.418196744,0.654795472
3022,0.232356378,0.776844869,0.005850751,0.395463701,0.981406384,1,3.433519475,0.504600624,1.911699132,0.537165279
3023,0.474836151,0.49647642,0.341319077,0.100469364,0.985627236,1,3.320121959,0.485656285,1.318383907,0.674741654
3024,0.825542397,0.082048931,0.270132003,0.453716392,0.19131567,0,-0.219486793,0.453795664,0.866245862,0.211193043
