,X0,X1,X2,X3,X4,X5,X6,X7,X8,T,y,tau,b,e
2748,0.452812689,0.531114179,0.990012519,0.37717814,0.172672185,0.414834925,0.912063877,0.910007456,0.944337038,0,1.277112362,0.491963434,1.629419207,0.685680436
2749,0.931752543,0.804424093,0.672479456,0.079561971,0.076879029,0.072362995,0.146216866,0.385750541,0.739485563,0,0.615285106,0.868088318,0.885662777,0.708162966
2750,0.080495046,0.291370378,0.637541349,0.569139583,0.454990299,0.478413193,0.263608175,0.65384766,0.061670724,0,1.294326898,0.185932712,0.908085836,0.1
2751,0.983955513,0.301593165,0.880951476,0.151774938,0.626012179,0.515920944,0.796997977,0.455486381,0.523696776,1,1.394123013,0.642774339,1.558010593,0.802981511
2752,0.974555233,0.900735272,0.270746446,0.370941998,0.100824397,0.701506091,0.450562154,0.782465326,0.35696789,0,-0.167812498,0.937645253,0.900963042,0.37449446
2753,0.88107904,0.12306947,0.596193703,0.080859269,0.776066102,0.94433283,0.20920014,0.970365201,0.968147405,1,2.150267563,0.502074255,0.821503528,0.334104752
2754,0.392988578,0.224315054,0.5528079,0.545058199,0.706709052,0.019914057,0.104799599,0.871374515,0.415249758,0,0.316439473,0.308651816,1.177405157,0.273415083
2755,0.389478361,0.829209593,0.226426187,0.974815289,0.072140844,0.980909058,0.349758668,0.207155699,0.042782287,1,1.898214182,0.609343977,2.009843698,0.849272725
2756,0.859749302,0.803381136,0.465479981,0.300644429,0.688071471,0.950813854,0.718083948,0.466450037,0.405463942,1,2.144317053,0.831565219,1.47289463,0.825831202
2757,0.073233502,0.32765441,0.934880715,0.644224858,0.446218702,0.088080297,0.340726863,0.94484185,0.733535547,0,2.072310289,0.200443956,1.3208887,0.1
2758,0.149202906,0.207531612,0.852617924,0.596988765,0.563514575,0.379671355,0.031240516,0.774513254,0.886632018,0,0.815950044,0.178367259,1.224548785,0.1
2759,0.751637351,0.801920043,0.203937914,0.392409672,0.921632145,0.691190563,0.71997624,0.224635261,0.677394495,1,4.684622271,0.776778697,1.976879558,0.9
2760,0.72840395,0.627165281,0.111986637,0.270781669,0.907862144,0.437411228,0.561908313,0.033777501,0.119953247,1,4.421370837,0.677784616,2.01663869,0.9
2761,0.673481775,0.027480325,0.228130744,0.13288859,0.114364986,0.669764282,0.269216982,0.775343049,0.547842556,0,0.709364108,0.35048105,0.396007134,0.1
2762,0.802449153,0.714711755,0.244200889,0.282854817,0.253334554,0.737232369,0.975290037,0.276540956,0.723844468,1,1.215220274,0.758580454,1.513833401,0.9
2763,0.327093927,0.495736997,0.292592105,0.818573911,0.342131336,0.061814077,0.596726011,0.973639783,0.885102492,0,-0.346891155,0.411415462,1.56334426,0.487668611
2764,0.024387505,0.758963112,0.53005837,0.127870714,0.012813113,0.348958182,0.072370159,0.870785613,0.736319371,0,-0.930595443,0.391675309,0.194199938,0.1
2765,0.579471281,0.170189643,0.836820868,0.360817339,0.614250889,0.418168602,0.790179031,0.390300834,0.987156401,0,0.417008385,0.374830462,1.199730304,0.304890926
2766,0.493862205,0.65778318,0.131317236,0.536401246,0.309426873,0.386227486,0.24051361,0.620678151,0.467148164,1,2.272190884,0.575822692,1.815369476,0.852400832
2767,0.75589963,0.648003176,0.631858884,0.959983774,0.288374397,0.76699101,0.139708264,0.185258861,0.98210704,1,2.592670226,0.701951403,2.13843368,0.9
2768,0.634814882,0.764701766,0.340106673,0.374983137,0.61687468,0.48807126,0.090482018,0.671468299,0.939591687,1,3.242067907,0.699758324,1.733506848,0.9
2769,0.287534985,0.356321278,0.536498793,0.132236067,0.918896253,0.77524404,0.034870186,0.437347118,0.248763427,0,-0.073604857,0.321928131,0.910690879,0.316342362
2770,0.65416384,0.814186542,0.669119183,0.155456386,0.080239051,0.920217525,0.720281875,0.060109108,0.679905497,1,2.816668597,0.734175191,1.247534919,0.9
2771,0.331976376,0.757553306,0.985435391,0.443586175,0.03618529,0.574444408,0.493054367,0.203573638,0.204062983,1,1.860109792,0.544764841,1.643382388,0.71040853
2772,0.162196949,0.921663257,0.413458681,0.726275105,0.317368372,0.257542802,0.791465847,0.704469005,0.05713133,1,1.855742719,0.541930103,1.352503139,0.452565048
2773,0.382387219,0.373088407,0.330418552,0.784434865,0.712351052,0.376118263,0.830998497,0.960492698,0.81167083,1,1.720801967,0.377737813,1.631463774,0.433337648
2774,0.423344408,0.983570272,0.113228169,0.758400468,0.321827183,0.996860976,0.574277246,0.879787246,0.874074893,1,1.298027914,0.70345734,2.184198624,0.9
2775,0.749809529,0.66211417,0.388614691,0.006871316,0.966525147,0.828204395,0.685574024,0.2021306,0.126813639,1,0.605657649,0.70596185,1.514885406,0.9
2776,0.635854668,0.4030937,0.698867107,0.932298409,0.659702769,0.620646986,0.077447672,0.820342151,0.427360339,1,1.132892709,0.519474184,2.06222812,0.720982074
2777,0.279751235,0.437938787,0.427428474,0.458259286,0.761624007,0.28480813,0.921519798,0.124961299,0.486135844,0,1.513554772,0.358845011,1.225060635,0.375456093
2778,0.222805223,0.712041519,0.974946614,0.720372622,0.277576971,0.148425822,0.660255494,0.219786359,0.993844597,1,2.219913811,0.467423371,1.788333019,0.478023338
2779,0.965645382,0.200809739,0.652419825,0.273670127,0.23591472,0.06674232,0.775327208,0.993903504,0.53481768,1,0.028597115,0.58322756,1.010293929,0.572202835
2780,0.404647055,0.652940989,0.24617856,0.505451396,0.504831517,0.407204715,0.115689182,0.583543782,0.085783103,1,0.408980034,0.528794022,1.624677673,0.737959872
2781,0.831460232,0.657384915,0.975969571,0.939072711,0.696899742,0.760094745,0.988629933,0.595106933,0.173609153,1,3.608307833,0.744422574,2.729924406,0.9
2782,0.047557459,0.494494211,0.037846463,0.152656971,0.896925031,0.097491096,0.012793518,0.999450018,0.675019153,0,0.567949728,0.271025835,1.102104561,0.1
2783,0.488694903,0.835662916,0.952003865,0.694952226,0.55616709,0.334232966,0.359610801,0.203741285,0.327043766,1,2.737081971,0.662178909,2.340515875,0.9
2784,0.929920064,0.29181531,0.302527303,0.984681645,0.191557297,5.44E-05,0.432851669,0.559964537,0.199246129,1,2.486274875,0.610867687,1.911391093,0.752939868
2785,0.155439634,0.9435883,0.399191796,0.691025026,0.947501567,0.354368812,0.829800893,0.511542777,0.007565805,0,1.476755803,0.549513967,1.629747825,0.444647428
2786,0.320124065,0.740206735,0.766552968,0.423260399,0.720558389,0.386138173,0.985944286,0.522219216,0.47697877,1,0.415947047,0.5301654,1.603189936,0.677549373
2787,0.281279628,0.243542699,0.158387242,0.982888753,0.409641395,0.23146759,0.783714364,0.818642464,0.365623109,0,0.01050652,0.262411163,1.634660988,0.213552985
2788,0.257765988,0.079620622,0.755672342,0.776602276,0.59519531,0.517081202,0.245246857,0.431437986,0.284532607,0,2.135321779,0.168693305,1.2693684,0.1
2789,0.280321534,0.915398117,0.695343011,0.449791576,0.648831191,0.280258533,0.182476282,0.506250057,0.476167221,1,2.553261479,0.597859825,1.572152829,0.721627874
2790,0.791390165,0.638563874,0.183166636,0.587376392,0.519092091,0.242676623,0.302267694,0.144944563,0.527022481,1,4.203858107,0.714977019,2.047547788,0.9
2791,0.008831132,0.577969602,0.552397908,0.513877044,0.290143665,0.679538464,0.909442659,0.013591856,0.355966706,0,3.446521081,0.293400367,0.680474356,0.1
2792,0.605050113,0.989696739,0.934880572,0.03852401,0.014384253,0.654261005,0.263174747,0.885962581,0.371291178,1,1.325666649,0.797373426,1.37615761,0.9
2793,0.334142117,0.275468033,0.582743276,0.232467866,0.702998079,0.045185974,0.170070259,0.971985872,0.532062098,0,2.73024653,0.304805075,0.882815993,0.285156188
2794,0.571107114,0.831574358,0.263061881,0.391693746,0.622014709,0.478312583,0.832733921,0.93491615,0.764015469,1,3.268128401,0.701340736,1.811877542,0.9
2795,0.93179136,0.876974952,0.120315573,0.618552372,0.905198036,0.127454101,0.581786205,0.889737767,0.824949073,0,0.765896065,0.904383156,1.902816593,0.543344675
2796,0.727398703,0.05883961,0.230441362,0.044034579,0.552797887,0.819767649,0.482165731,0.139328818,0.703626456,0,-0.293103425,0.393119156,0.599812162,0.134054921
2797,0.448692191,0.513944332,0.957445758,0.873911781,0.666266655,0.150897608,0.951312024,0.523414168,0.528311023,0,1.370952379,0.481318261,2.288289575,0.662731223
2798,0.439407426,0.438687761,0.314299464,0.578931437,0.37437405,0.738629194,0.984243832,0.440263522,0.471641502,1,2.785759467,0.439047594,1.404328316,0.569240476
2799,0.584064663,0.198096714,0.568484443,0.921274503,0.618259697,0.107950284,0.7382947,0.30545508,0.612889356,0,1.276905006,0.391080688,1.595319514,0.355534925
2800,0.552182187,0.880221362,0.858534397,0.891091952,0.819128598,0.641463136,0.204381324,0.884900116,0.184817902,1,2.721221103,0.716201774,2.556788882,0.9
2801,0.914524383,0.562949645,0.509124391,0.162826356,0.083619224,0.107214729,0.306193217,0.672394622,0.018233855,1,0.387750724,0.738737014,1.203717195,0.9
2802,0.581875538,0.317788976,0.048569699,0.991425988,0.186912443,0.383312326,0.846491389,0.183488997,0.372019331,1,0.797161516,0.449832257,2.041256857,0.548796014
2803,0.106747337,0.500429378,0.104944018,0.24093206,0.369182614,0.661046683,0.767550212,0.822196115,0.585181371,0,0.905450832,0.303588358,0.904697487,0.167035662
2804,0.561102227,0.038433749,0.372279033,0.999440056,0.374239852,0.76292053,0.891368286,0.616628112,0.277077371,0,3.357264732,0.299767988,1.286882726,0.1
2805,0.52792837,0.740050222,0.215871239,0.169464949,0.761420328,0.573808933,0.569312173,0.902429877,0.772016566,1,1.6168373,0.633989296,1.653249968,0.9
2806,0.002778701,0.855641551,0.149136705,0.713588188,0.420079555,0.77050008,0.707274874,0.362940194,0.687528782,0,-0.001768577,0.429210126,1.177307363,0.1
2807,0.049592499,0.451523081,0.827634621,0.506199843,0.309859139,0.816041532,0.920303379,0.519759317,0.498598664,0,-1.156256681,0.25055779,0.946107335,0.1
2808,0.088485192,0.3384242,0.302842873,0.417503466,0.128358418,0.223353775,0.760238442,0.659864945,0.928887637,1,-0.156780345,0.213454696,0.653362491,0.1
2809,0.202936072,0.682677718,0.615105846,0.963927861,0.613347519,0.487650754,0.250486711,0.914505604,0.134634216,0,0.562864795,0.442806895,1.718724779,0.421624447
2810,0.463369173,0.21255147,0.123417654,0.629537411,0.063831856,0.464542136,0.017066775,0.77686952,0.173011898,1,0.817128202,0.337960322,1.249583172,0.304501306
2811,0.250644047,0.469670478,0.079110391,0.786508059,0.732095407,0.468334334,0.676274246,0.185672481,0.544844584,0,2.308147514,0.360157263,1.868307543,0.361455655
2812,0.804048703,0.115831388,0.521018135,0.567792496,0.704564228,0.839620642,0.348623408,0.291698082,0.457918321,0,1.812729436,0.459940045,1.20939061,0.288432475
2813,0.599371927,0.718338564,0.520426458,0.915057042,0.219929605,0.441488376,0.923710355,0.342597261,0.573522271,1,3.205156571,0.658855245,2.002149893,0.9
2814,0.708301523,0.503346241,0.325615616,0.907462823,0.753638698,0.983567278,0.483311403,0.31873429,0.952969102,1,2.314538251,0.605823882,2.245221378,0.9
2815,0.13490039,0.571244502,0.573838119,0.398779894,0.419679835,0.153021586,0.963498471,0.211612146,0.665239114,1,0.969460336,0.353072446,0.85926062,0.239736672
2816,0.905723798,0.368121202,0.510650649,0.807002365,0.162970788,0.448514531,0.719196775,0.212893064,0.039024232,1,1.889755576,0.6369225,1.754870068,0.866155436
2817,0.014925375,0.161804513,0.133880773,0.667789567,0.672086391,0.608092635,0.172518108,0.825422018,0.244014342,0,1.235919582,0.088364944,1.279506191,0.1
2818,0.517404904,0.768555862,0.619741903,0.018306389,0.457354193,0.605696648,0.444248535,0.811022255,0.721463184,1,1.500683963,0.642980383,1.224413497,0.9
2819,0.519457567,0.146438062,0.985422083,0.484338801,0.385493032,0.9368546,0.918560107,0.281978472,0.34988514,0,4.300029857,0.332947815,1.385062171,0.236707657
2820,0.826638144,0.121258544,0.416824084,0.014844117,0.512408358,0.696544804,0.22995978,0.474117689,0.529788687,0,0.050504667,0.473948344,0.594609601,0.309724839
2821,0.724360957,0.482762235,0.422434236,0.302889204,0.374504176,0.369282396,0.317636629,0.885863191,0.922302963,1,1.751623378,0.603561596,1.392744031,0.890569843
2822,0.545239436,0.825264789,0.311796663,0.347754515,0.180345452,0.948741718,0.397980779,0.977686309,0.4046265,1,1.855605856,0.685252113,1.496440305,0.9
2823,0.933866149,0.673751842,0.503598561,0.774796772,0.519499468,0.688247138,0.680678664,0.43239429,0.03413416,1,3.294251682,0.803808995,1.953329668,0.9
2824,0.366275918,0.242219673,0.793983334,0.017340051,0.45542664,0.321759015,0.995294832,0.459966103,0.88316368,0,1.694968243,0.304247796,0.693030747,0.275124975
2825,0.914702203,0.253769858,0.770193703,0.229698917,0.418272786,0.319815237,0.744010105,0.010416321,0.492146409,1,3.054952503,0.58423603,1.251146631,0.666302048
2826,0.250272828,0.662773998,0.190535135,0.009697964,0.463945265,0.118981657,0.766055399,0.539013187,0.560119027,1,1.438332082,0.456523413,0.931050325,0.497842723
2827,0.314620326,0.918128257,0.42520446,0.318026394,0.182214716,0.456927752,0.896237361,0.226083487,0.298585537,1,1.713365934,0.616374292,1.208280877,0.78795838
2828,0.853999191,0.654557756,0.636781894,0.515523869,0.265935548,0.089005544,0.065045639,0.267941161,0.65799594,1,2.305317945,0.754278473,1.668786046,0.9
2829,0.512790986,0.582517164,0.947000029,0.457014437,0.748207732,0.910590408,0.966505956,0.587753438,0.046438182,1,2.560102349,0.547654075,2.037363788,0.806627433
2830,0.621578166,0.911548437,0.390967443,0.982339154,0.250864233,0.428698953,0.886374443,0.940781123,0.899803019,1,2.688709921,0.766563302,2.109739502,0.9
2831,0.55411198,0.904883181,0.475781816,0.980919922,0.752297396,0.537455882,0.529716847,0.895053321,0.924553335,1,2.792625787,0.729497581,2.358231897,0.9
2832,0.097891928,0.793522006,0.801124192,0.689515467,0.008712262,0.709420439,0.814139191,0.833553461,0.228354005,1,0.093882647,0.445706967,1.116845156,0.241622
2833,0.643507376,0.128046904,0.800172001,0.153890988,0.695199744,0.473485309,0.58443078,0.587159763,0.90932585,0,1.429746342,0.38577714,0.937680365,0.255983044
2834,0.680378708,0.533542915,0.753401117,0.439456274,0.905389935,0.556089007,0.745208297,0.472240142,0.532741874,0,1.625568463,0.606960812,1.929389908,0.9
2835,0.88653801,0.875061129,0.495851991,0.808786392,0.77428378,0.998297418,0.114328871,0.315195079,0.251692233,0,3.943425349,0.88079957,1.843557548,0.647594853
2836,0.746940696,0.153886663,0.478344639,0.638528447,0.149717734,0.091074404,0.732027514,0.666913374,0.988257903,0,1.956163206,0.45041368,1.06763611,0.353310887
2837,0.591545469,0.589701089,0.383062122,0.438906853,0.878932251,0.629683196,0.151834704,0.688613834,0.69066559,1,0.830374798,0.590623279,1.795060899,0.889338986
2838,0.275046496,0.953785591,0.881516629,0.819919083,0.986465572,0.321309783,0.331645015,0.607357809,0.35786341,0,1.849779307,0.614416044,2.338233113,0.733971367
2839,0.296814447,0.984621393,0.689528638,0.383286733,0.337124721,0.5024876,0.445987146,0.642723473,0.063369793,1,1.259757026,0.64071792,1.418158645,0.794467342
2840,0.576972162,0.918283062,0.157051678,0.796616805,0.915066648,0.567130236,0.265723608,0.219131934,0.858137828,0,0.709722793,0.747627612,2.484991148,0.9
2841,0.107150277,0.098975048,0.612071204,0.706326406,0.602319414,0.633630901,0.736259477,0.93825376,0.433384568,0,-0.346858226,0.103062662,1.065917089,0.1
2842,0.82502428,0.170898236,0.931145283,0.194213797,0.006004584,0.640245632,0.948416509,0.897177388,0.791692732,1,0.930528944,0.497961258,0.997594742,0.428606143
2843,0.39981215,0.209484382,0.296746913,0.5121326,0.174991466,0.590938534,0.875947504,0.724036133,0.398898334,0,1.200939864,0.304648266,0.942348537,0.260096568
2844,0.713304002,0.977356376,0.77660029,0.641778925,0.334475329,0.520234951,0.395956318,0.290372601,0.322354884,0,1.650090367,0.845330189,1.776275247,0.814243216
2845,0.360719433,0.092547772,0.270097894,0.883463915,0.905192628,0.162769952,0.449475967,0.093064811,0.725896907,0,2.936664369,0.226633602,1.546456262,0.104686075
2846,0.979459344,0.177823276,0.757612006,0.798890066,0.470506129,0.874939167,0.173288406,0.947702607,0.235337195,0,-0.228652361,0.57864131,1.68714633,0.520275308
2847,0.57834055,0.840783181,0.271779012,0.915555906,0.247580221,0.058889544,0.441341937,0.183224283,0.310297553,1,3.185468958,0.709561865,2.142584036,0.9
2848,0.972637619,0.948907511,0.036675712,0.871116665,0.367309658,0.261131049,0.487226645,0.035672094,0.3444277,0,2.57781703,0.960772565,1.723834001,0.239723716
2849,0.977204434,0.254514905,0.918767401,0.05798474,0.147581345,0.597885233,0.176371986,0.704167993,0.554787693,1,1.361291642,0.615859669,1.186749906,0.704242222
2850,0.535048565,0.646273791,0.264471244,0.708125047,0.745813676,0.589972462,0.571674472,0.696600093,0.8944899,1,1.730943599,0.590661178,2.076900593,0.884921118
2851,0.846118262,0.990948192,0.481464458,0.349033142,0.523057305,0.576278866,0.818307561,0.536101604,0.404728434,0,0.240679082,0.918533227,1.097238318,0.48598939
2852,0.663184964,0.951808268,0.356107924,0.884084863,0.873099073,0.484885638,0.847683826,0.829574989,0.023562794,1,3.728305734,0.807496616,2.278263774,0.9
2853,0.76225145,0.625665685,0.493786699,0.562862636,0.035598767,0.77446025,0.486166868,0.478381226,0.548365856,1,1.154861732,0.693958568,1.578110445,0.9
2854,0.530552581,0.588270182,0.234032369,0.185324933,0.366801155,0.252082538,0.393209473,0.042850238,0.72592225,1,2.23395395,0.559411382,1.340988327,0.830785255
2855,0.028655843,0.156367639,0.037509391,0.237835804,0.130204536,0.992738801,0.051704451,0.040235032,0.556270792,0,0.961051584,0.092511741,0.744809728,0.1
2856,0.643017364,0.955238045,0.995367913,0.06119511,0.921824722,0.725108867,0.374369723,0.771258654,0.876314761,1,2.200249486,0.799127704,1.949177437,0.9
2857,0.72641915,0.368734761,0.395482569,0.965210883,0.388712491,0.8568471,0.742843576,0.12879857,0.445096302,0,2.221637023,0.547576955,1.92705467,0.745639755
2858,0.054283583,0.52490725,0.899817301,0.809325554,0.494371383,0.348682946,0.888254771,0.754988721,0.47155816,0,3.145719413,0.289595416,1.465615548,0.1
2859,0.273770621,0.585125289,0.706453907,0.843069154,0.085531163,0.829193601,0.207120832,0.738499475,0.183239779,1,3.007959704,0.429447955,1.453358137,0.482276971
2860,0.26422047,0.137944688,0.813942862,0.444359694,0.772157958,0.590276931,0.177291744,0.40033008,0.749924995,1,1.910878494,0.201082579,1.141813036,0.114254122
2861,0.641968183,0.542303118,0.344052679,0.315260553,0.014050928,0.211205171,0.825595111,0.652910691,0.070229756,1,2.718135271,0.592135651,1.259265591,0.888340441
2862,0.142527584,0.976044985,0.649923004,0.763179018,0.147299155,0.627098669,0.611854819,0.554702551,0.043736602,1,2.952284516,0.559286285,1.305039617,0.423257208
2863,0.113312011,0.02940471,0.514661348,0.017161976,0.796266323,0.40123482,0.808267404,0.845329737,0.242103455,0,1.04964441,0.071358361,0.426192351,0.1
2864,0.38420618,0.910418974,0.382788581,0.666106262,0.676683434,0.378800275,0.659782302,0.770316815,0.100411753,1,0.69493235,0.647312577,1.922629825,0.890704812
2865,0.565821775,0.704079345,0.535424752,0.14215423,0.970446329,0.748179638,0.054736791,0.822463876,0.823098774,1,2.083330086,0.63495056,1.579362098,0.9
2866,0.058689461,0.489527737,0.842919128,0.111753332,0.034790298,0.544970651,0.909345492,0.606696665,0.409868745,0,-0.300595894,0.274108599,0.454471369,0.1
2867,0.593538956,0.308866391,0.181467346,0.233963628,0.974978515,0.955980598,0.495978127,0.802834497,0.067193285,0,2.628728075,0.451202673,1.468994051,0.544615063
2868,0.331364215,0.69684609,0.965227784,0.178268972,0.648188145,0.578268649,0.625477433,0.929673304,0.586180539,1,1.709026991,0.514105153,1.598690106,0.66345328
2869,0.466320284,0.861333507,0.009689476,0.056269791,0.999468328,0.357590692,0.114637673,0.797991811,0.541439552,1,3.267074535,0.663826896,1.989465297,0.9
2870,0.228210269,0.96467441,0.277729774,0.589600989,0.431900373,0.88177629,0.610368932,0.731673778,0.776173833,0,0.362158346,0.59644234,1.542142927,0.637783644
2871,0.441540435,0.651882924,0.241208237,0.530246876,0.647873768,0.222453022,0.181366952,0.847703989,0.442005762,0,1.957226992,0.54671168,1.774093638,0.785963525
2872,0.658454001,0.450790303,0.046232385,0.716077657,0.244674319,0.73173019,0.914247917,0.692745527,0.484876394,1,3.354909941,0.554622152,2.053338261,0.803113348
2873,0.856047812,0.026209808,0.597606685,0.040471011,0.888004499,0.007406529,0.772863976,0.292508749,0.137616062,0,0.983724561,0.44112881,0.573956475,0.1
2874,0.455075091,0.31522078,0.73892312,0.246177905,0.586744292,0.894378066,0.292407567,0.837816046,0.546090293,0,0.723035685,0.385147936,1.089277146,0.43555858
2875,0.301845711,0.849281131,0.428956565,0.914722167,0.707744488,0.054881334,0.423310979,0.308992196,0.680591208,0,2.58633827,0.575563421,1.999764115,0.721075365
2876,0.50907217,0.681117895,0.471439474,0.648147747,0.605179594,0.193557194,0.952867519,0.313525198,0.719551883,1,2.57094084,0.595095033,1.838676573,0.886307622
2877,0.798592101,0.640742117,0.396353771,0.759834363,0.409835117,0.892682797,0.228803234,0.291817445,0.543948279,1,4.24444631,0.719667109,1.985562525,0.9
2878,0.248410604,0.343242956,0.928937908,0.773709542,0.834443844,0.128068632,0.883525802,0.115376067,0.094610128,0,1.574490262,0.29582678,1.823583472,0.264676549
2879,0.306261598,0.910411446,0.383044242,0.484635877,0.270851688,0.700119863,0.749677444,0.145464657,0.337473482,0,1.271489091,0.608336522,1.415572168,0.768153148
2880,0.534648594,0.8831634,0.63466831,0.270738975,0.851984692,0.662637314,0.303648841,0.784436504,0.280697927,1,1.628458708,0.708905997,1.729186125,0.9
2881,0.986284569,0.057324022,0.039747738,0.302132618,0.869574165,0.018997432,0.279763636,0.600737942,0.193591757,0,1.223041053,0.521804296,1.337270264,0.176686274
2882,0.971738761,0.991644741,0.190467285,0.528465331,0.588631101,0.039518506,0.51881953,0.482622296,0.747928291,0,-0.584146831,0.981691751,1.128445515,0.11404363
2883,0.869794232,0.421943897,0.655997432,0.0569787,0.52578393,0.120447111,0.722746386,0.881087835,0.253335482,1,2.42606623,0.645869064,1.282517521,0.9
2884,0.197962681,0.154195893,0.189490542,0.751484539,0.131279297,0.083180448,0.110451751,0.355480088,0.28329442,0,2.024666307,0.176079287,1.105706737,0.1
2885,0.499458133,0.119611361,0.680358071,0.405628992,0.558704981,0.545312837,0.014120022,0.025041697,0.719117703,0,2.146235033,0.309534747,0.936621132,0.186581581
2886,0.92066777,0.641694773,0.928356855,0.469963505,0.026173511,0.039984845,0.143279743,0.074022495,0.456608409,1,3.233902583,0.781181271,1.8096298,0.9
2887,0.552227243,0.782063596,0.572664636,0.886948885,0.444072687,0.199140592,0.164488993,0.191552178,0.939476285,1,2.399797977,0.667145419,2.096731536,0.9
2888,0.082020797,0.994157094,0.559222807,0.789551816,0.617262042,0.306206846,0.281102348,0.929577269,0.860723885,0,0.475922104,0.538088945,1.358575266,0.253377747
2889,0.013455907,0.039396663,0.289560793,0.29003793,0.409127692,0.650773991,0.635321723,0.301641984,0.536489417,0,-0.241975102,0.026426285,0.584836508,0.1
2890,0.838470929,0.005094005,0.360743061,0.046684219,0.048860206,0.079627409,0.948639104,0.21873196,0.996238549,0,-0.296409336,0.421782467,0.123317202,0.1
2891,0.059141581,0.496927712,0.872697021,0.148060375,0.806018293,0.470601195,0.174577675,0.131964947,0.870872761,0,-0.484002388,0.278034646,0.92107309,0.1
2892,0.441362742,0.9329821,0.725095156,0.128228801,0.750010876,0.332849177,0.546181007,0.889226288,0.844355198,1,0.947034586,0.687172421,1.566411729,0.9
2893,0.524159824,0.624267273,0.667571552,0.971810173,0.366429075,0.055763249,0.754711962,0.67518654,0.433052501,1,4.020121921,0.574213549,2.067441863,0.856256702
2894,0.042548097,0.150310753,0.058685005,0.042990842,0.237843305,0.242520471,0.783246449,0.120815757,0.617730979,0,-0.156699334,0.096429425,0.571520849,0.1
2895,0.963182138,0.660214921,0.050000539,0.289419911,0.533688642,0.950637593,0.068330263,0.90792762,0.82223819,1,2.705720706,0.81169853,1.871489976,0.9
2896,0.501733313,0.113461927,0.167292753,0.329866622,0.012012498,0.384711248,0.457642592,0.588151257,0.721660977,0,0.149980144,0.30759762,0.735152655,0.17789156
2897,0.940067378,0.38479005,0.24103445,0.84689861,0.478111156,0.583771455,0.14882627,0.66884521,0.13565647,1,3.004928905,0.662428714,2.127206384,0.9
2898,0.983007555,0.024944341,0.430748233,0.871745339,0.78921416,0.207961987,0.348409551,0.243170632,0.340899445,0,0.954070974,0.503975948,1.352901213,0.1
2899,0.773910476,0.130139872,0.548947759,0.666480893,0.885891311,0.214583448,0.882284975,0.669748418,0.678750651,0,0.184060311,0.452025174,1.425375635,0.31115732
2900,0.20765562,0.22259415,0.231671552,0.877550593,0.870830787,0.871345945,0.645734331,0.105549895,0.914475451,0,2.059161126,0.215124885,1.60167009,0.14470379
2901,0.179773252,0.45257884,0.979625848,0.79242989,0.62506102,0.897458842,0.261513444,0.586199303,0.518222689,1,2.77701099,0.316176046,1.817873019,0.252830712
2902,0.287572231,0.944721495,0.66329087,0.673467551,0.259760212,0.770848233,0.580603296,0.413710574,0.047822424,1,1.459451155,0.616146863,1.610257455,0.753581982
2903,0.154820698,0.259333105,0.257249065,0.329083148,0.027714799,0.775937982,0.042446197,0.185374388,0.429786597,0,0.725235138,0.207076901,0.586597735,0.125801155
2904,0.508939575,0.949834807,0.350458673,0.467670798,0.613827434,0.527433044,0.682273611,0.090975834,0.209451151,1,2.800669202,0.729387191,1.817951601,0.9
2905,0.305394279,0.450405494,0.900654093,0.988692371,0.732855696,0.615309805,0.486465172,0.491227382,0.004328436,0,1.220143629,0.377899886,2.094973605,0.418805981
2906,0.934649758,0.926147333,0.261267918,0.065260765,0.230764611,0.956412972,0.945657328,0.462019515,0.983204141,0,0.84223266,0.930398545,0.704357756,0.409728672
2907,0.132948081,0.84772194,0.489925346,0.889009602,0.557245161,0.552010966,0.707105202,0.259840218,0.324196348,0,1.971551918,0.49033501,1.514550505,0.346715326
2908,0.994871365,0.123420118,0.851750499,0.234830097,0.86693705,0.383589486,0.424012995,0.23181947,0.232777976,1,1.141658214,0.559145741,1.292006968,0.376251518
2909,0.934113021,0.43320957,0.50406014,0.071035299,0.444757021,0.11061813,0.015200713,0.083139182,0.971198264,1,1.339917847,0.683661296,1.248931383,0.9
2910,0.685353787,0.331334982,0.783201128,0.810980615,0.678781235,0.763779837,0.89432011,0.116918174,0.135290443,1,4.3075604,0.508344384,1.965184021,0.654407031
2911,0.270969183,0.409282402,0.076747352,0.788326212,0.547697454,0.85578641,0.886613293,0.26447637,0.620770743,0,0.435963967,0.340125792,1.761866004,0.341405457
2912,0.402854088,0.153383117,0.079928603,0.651205974,0.661323869,0.780342556,0.319823062,0.485389939,0.793004355,0,-0.35305955,0.278118603,1.527693165,0.192905298
2913,0.884696674,0.706520585,0.384368995,0.765649383,0.531275791,0.677675765,0.990825211,0.630675066,0.843326558,1,2.092824814,0.79560863,1.981840036,0.9
2914,0.067879428,0.527051392,0.788198919,0.76172717,0.740761019,0.758116961,0.815831444,0.579193259,0.564938398,0,0.700304517,0.29746541,1.410381884,0.11215697
2915,0.432434008,0.908387568,0.440892905,0.990845718,0.844123825,0.658654738,0.585571074,0.312273054,0.116060252,0,2.261178811,0.670410788,2.363737301,0.9
2916,0.959989482,0.582533362,0.480058903,0.831691603,0.598210712,0.25275037,0.984988699,0.283058566,0.079962288,1,1.876471352,0.771261422,2.114332293,0.9
